all_words	flexion	grammar	definition	translation	used	example	semem_links	idiom	derivation	word
http://www.makedonski.info/show/англофилство/ср	 мн. англофилства 	 Вид збор: Именка, среден род 	 	 			 			англофилство, ср
http://www.makedonski.info/show/англофоб/м	 мн. англофоби 	 Вид збор: Именка, машки род 	 Спротивно од: англофил (м.) 	 			 Спротивно од: англофил (м.) 			англофоб, м
http://www.makedonski.info/show/Ангола/име	 	 Вид збор: Име 	 	 Англиски: Angola 	 Географија 		 		 1. Анголец м. мн. АнголциNEXT_MEANING 2. Анголка ж. мн. АнголкиNEXT_MEANING 3. анголски прид. анголскиот	Ангола, име
http://www.makedonski.info/show/ангора/ж	 мн. ангори 	 Вид збор: Именка, женски род 	 NEXT_MEANING 	 Англиски: angora Албански: angorë NEXT_MEANING Англиски: angora wool 	 Зоологија 		 		 ангорски прид. ангорскиот	ангора, ж
http://www.makedonski.info/show/ангорка/ж	 мн. ангорки 	 Вид збор: Именка, женски род 	 Слично со: ангора (ж.) NEXT_MEANING 	 Англиски: angora cat Албански: mace angora NEXT_MEANING Албански: angora 	 Зоологија NEXT_MEANING Деминутив 		 Слично со: ангора (ж.) 			ангорка, ж
http://www.makedonski.info/show/ангро/прил	 	 Вид збор: Прилог 	 Слично со: топтан (прил.) 	 Англиски: wholesale Албански: me shumicë 	 Економија 		 Слично со: топтан (прил.) 			ангро, прил
http://www.makedonski.info/show/андарт/м	 мн. андарти 	 Вид збор: Именка, машки род 	 Слично со: герилец (м.) 	 Англиски: andarte 	 Историја 		 Слично со: герилец (м.) 			андарт, м
http://www.makedonski.info/show/андерграунд/м	 (едн.) 	 Вид збор: Именка, машки род 	 Слично со: илегала (ж.) , подземје (ср.) 	 Англиски: underground 			 Слично со: илегала (ж.) , подземје (ср.) 			андерграунд, м
http://www.makedonski.info/show/андроген/прид	 андрогени 	 Вид збор: Придавка 	 Слично со: машкудански (прид.) 	 Англиски: androgenic 	 Медицина 		 Слично со: машкудански (прид.) 			андроген, прид
http://www.makedonski.info/show/андроид/м	 мн. андроиди 	 Вид збор: Именка, машки род 	 Слично со: робот (м.) NEXT_MEANING NEXT_MEANING 	 Англиски: android Албански: android NEXT_MEANING Англиски: android Албански: android NEXT_MEANING Англиски: methyltestosterone Албански: android 	 Информатика NEXT_MEANING Информатика NEXT_MEANING Медицина 		 Слично со: робот (м.) 			андроид, м
http://www.makedonski.info/show/анегдота/ж	 мн. анегдоти 	 Вид збор: Именка, женски род 	 	 Англиски: anecdote 	 Литература 		 		 анегдотски прид. анегдотскиот	анегдота, ж
http://www.makedonski.info/show/анегдотичен/прид	 анегдотичниот 	 Вид збор: Придавка 	 	 Англиски: anecdotal 			 		 1. анегдотично прил. Пример: Со најубава намера анегдотично да ги реконструираат овие фрагменти од животот.NEXT_MEANING 2. анегдотичност ж.	анегдотичен, прид
http://www.makedonski.info/show/анекс/м	 мн. анекси 	 Вид збор: Именка, машки род 	 Слично со: прилог (м.) Вид: документ (м.) 	 Англиски: annex 	 Правда 		 Слично со: прилог (м.) Вид: документ (м.) 			анекс, м
http://www.makedonski.info/show/анексија/ж	 (едн.) 	 Вид збор: Именка, женски род 	 	 Англиски: annexation 	 Дипломатија 		 			анексија, ж
http://www.makedonski.info/show/анектира/св.%20и%20несв	 анектираат 	 Вид збор: Глагол, свршен и несвршен 	 	 Англиски: annex 	 Дипломатија 		 		 анектирање ср. глаг. им. 	анектира, св. и несв
http://www.makedonski.info/show/анемија/ж	 мн. анемии 	 Вид збор: Именка, женски род 	 NEXT_MEANING Слично со: малаксаност (ж.) 	 Англиски: anemia Албански: anemi NEXT_MEANING Англиски: exhaustion Албански: shterje 	 Медицина NEXT_MEANING Преносно значење 		 			анемија, ж
http://www.makedonski.info/show/анемичен/прид	 анемичниот 	 Вид збор: Придавка 	 NEXT_MEANING 	 Англиски: anemic NEXT_MEANING Англиски: anemic 	 Медицина 	 Нашата критика е прилично анемична. 	 		 анемичност ж.	анемичен, прид
http://www.makedonski.info/show/анемометар/м	 мн. анемометри 	 Вид збор: Именка, машки род 	 	 Англиски: anemometer 	 Физика 		 			анемометар, м
http://www.makedonski.info/show/анемона/ж	 мн. анемони 	 Вид збор: Именка, женски род 	 Вид: цвеќе (ср.) NEXT_MEANING 	 Латински: Аnemone hepatica Англиски: anemone Албански: anemonë NEXT_MEANING Англиски: sea anemone Албански: anemonë deti 	 Ботаника NEXT_MEANING Зоологија 		 Вид: цвеќе (ср.) 			анемона, ж
