all_words	flexion	grammar	definition	translation	used	example	semem_links	idiom	derivation	word
http://www.makedonski.info/show/затопли/св	 затоплат 	 Вид збор: Глагол, свршен 	 Слично со: топли (несв.) NEXT_MEANING 	 Англиски: warm Албански: nxeh, ngroh NEXT_MEANING Англиски: warm Албански: nxehet, ngrohet 		 Добро е, се затоплив. NEXT_MEANING Конечно времево се затопли. 	 Слично со: топли (несв.) 		 1. затоплува несв. (се) затоплуваатNEXT_MEANING 2. затоплување ср. глаг. им. 	затопли, св
http://www.makedonski.info/show/затопоти/св	 затопотат 	 Вид збор: Глагол, свршен 	 Слично со: тропа (несв.) NEXT_MEANING Слично со: топоти (несв.) 	 Англиски: clatter Албански: fillon të buçoj, rrapëllij NEXT_MEANING Англиски: rattle Албански: rrapëllij 		 Во близина затопоти коњ. 	 Слично со: тропа (несв.) 		 затопотува несв. затопотуваат	затопоти, св
http://www.makedonski.info/show/затор/м	 (едн.) 	 Вид збор: Именка, машки род 	 	 Англиски: annihilation 			 			затор, м
http://www.makedonski.info/show/заточение/ср	 (едн.) 	 Вид збор: Именка, среден род 	 Слично со: робија (ж.) , прогонство (ср.) 	 Англиски: imprisonment 	 Правда 		 Слично со: робија (ж.) , прогонство (ср.) 			заточение, ср
http://www.makedonski.info/show/заточеник/м	 мн. заточеници 	 Вид збор: Именка, машки род 	 Слично со: затвореник (м.) 	 Англиски: prisoner 			 Слично со: затвореник (м.) 		 1. заточеница ж. мн. заточенициNEXT_MEANING 2. заточеничка ж. мн. заточеничкиNEXT_MEANING 3. заточенички прид. заточеничкиот Пример: заточенички живот	заточеник, м
http://www.makedonski.info/show/заточеништво/ср	 мн. заточеништва 	 Вид збор: Именка, среден род 	 	 Англиски: imprisonment 			 			заточеништво, ср
http://www.makedonski.info/show/заточи/св	 заточат 	 Вид збор: Глагол, свршен 	 Слично со: налее (св.) NEXT_MEANING NEXT_MEANING NEXT_MEANING NEXT_MEANING Слично со: наостри (св.) NEXT_MEANING Слично со: затвори (св.) 	 Англиски: tap Албански: derdh NEXT_MEANING Англиски: pour Албански: derdh NEXT_MEANING Англиски: run Албански: rjedh NEXT_MEANING Англиски: grind Албански: vërtit NEXT_MEANING Англиски: grind Албански: vërtit NEXT_MEANING Англиски: banish Албански: dëboj 	 Преносно значење 	 Заточи малку од виното, колку да го проба. 	 Слично со: налее (св.) 	 1. заточува несв. (се) заточуваат	 1. заточува несв. (се) заточуваатNEXT_MEANING 2. заточување ср. глаг. им. 	заточи, св
http://www.makedonski.info/show/заточка/св	 (се) заточкаат 	 Вид збор: Глагол, свршен 	 Слично со: точка (несв.) 	 			 Слично со: точка (несв.) 		 заточкува несв. (се) заточкуваат	заточка, св
http://www.makedonski.info/show/затрае/св	 затраат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING Слично со: замолчи (св.) NEXT_MEANING Слично со: смири (св.) NEXT_MEANING NEXT_MEANING Слично со: смири (св.) NEXT_MEANING 	 Англиски: last Албански: vazhdon NEXT_MEANING Англиски: silence Албански: heshtje NEXT_MEANING Англиски: pacify Албански: qetësoj NEXT_MEANING Англиски: calm Албански: përshtatshëm NEXT_MEANING Англиски: silence Албански: hesht NEXT_MEANING Англиски: bear Албански: duroj 		 Затраја неколкугодишна суша. NEXT_MEANING Затраја затишје на фронтот. 		Изведенки	 1. затрава несв. (се) затраваат повт.NEXT_MEANING 2. затрајува несв. (се) затрајуваат повт.	затрае, св
http://www.makedonski.info/show/затражи/св	 затражат 	 Вид збор: Глагол, свршен 	 Слично со: забара (св.) 	 Англиски: search 	 Дијалектен збор 		 Слично со: забара (св.) 			затражи, св
http://www.makedonski.info/show/затрака/св	 затракаат 	 Вид збор: Глагол, свршен 	 	 Англиски: rattle 			 		 затракува несв. затракуваат	затрака, св
http://www.makedonski.info/show/затраска/св	 затраскаат 	 Вид збор: Глагол, свршен 	 	 Англиски: clatter 		 Затраскаа тепсии и тенџериња. NEXT_MEANING Затраскаа ќепенците. 			 затраскува несв. затраскуваат	затраска, св
http://www.makedonski.info/show/затре/св	 затрат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Англиски: destroy Албански: shkatërroj, asgjësoj NEXT_MEANING Англиски: wipe out Албански: zhduk 		 Се затре тоа семејство. NEXT_MEANING Им се затре името. 	 		 1. затира несв. (се) затираатNEXT_MEANING 2. затирање ср. глаг. им. 	затре, св
http://www.makedonski.info/show/затреба/св	 затребаат 	 Вид збор: Глагол, свршен 	 Слично со: притреба (св.) 	 Англиски: need 			 Слично со: притреба (св.) 		 затребува несв. затребуваат	затреба, св
